Country,Year,"Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)"
Somalia,2019-01-01,18.7587888995951,19.2619806213041,15.3556579669408,15.693473342591,12.7695045581041,13.0424927056841,10.7366624694296,10.9564587851648,8.91819503206147,9.03524051738934,6.67870734801724,6.69586681437331,5.81622751680678,5.77888939164625,4.81761717847927,4.7366962600053,3.81733806671091,3.72573372236351,3.09329114807911,2.95753849994539,2.56798510851827,2.3711909628497,2.10671354456199,1.90334992432635,1.69177240113474,1.49540497105678,1.28971719999139,1.10890452637656,0.786575733988982,0.648034825482517,0.457614064271994,0.352717230188326,0.337631763308202,0.236026899252625
Somalia,2018-01-01,18.8700530129411,19.3751893169574,15.3313573911161,15.6696966009677,12.7906381426846,13.065685540974,10.7456674048314,10.9719629676614,8.90478325168113,9.02395943633384,6.54877758498018,6.57365432859469,5.87042973913386,5.82500770212579,4.79561839659842,4.71851642818124,3.7866024039828,3.69371946657277,3.11045987983143,2.96134438987513,2.58143638261668,2.38031284869918,2.11993866473431,1.91604941787463,1.70233920879173,1.50565556093482,1.27336185419285,1.09446560191789,0.773508452789885,0.635982001620682,0.461380621155202,0.354271896690545,0.333647607938299,0.234526494018231
Somalia,2017-01-01,18.967480043832,19.4736509754545,15.3159665059175,15.6519977455107,12.8120173587788,13.0913781488345,10.7520534519704,10.9839178736722,8.82099958190063,8.94093293149435,6.52441396113301,6.55786879229474,5.88654770180578,5.83650067511874,4.76779635330212,4.69439208880685,3.76957147141907,3.67355725537741,3.12711886641182,2.96394608901206,2.59645843735514,2.39286830879685,2.1342087498168,1.93015310945513,1.71442322757467,1.5173646875285,1.25041319265033,1.07383506031443,0.764530335607868,0.627151456570112,0.467800514736367,0.358164232657977,0.328200245787661,0.232320569100841
Somalia,2016-01-01,19.0359191737925,19.5379831155136,15.3103651062065,15.6483401295124,12.8366344092447,13.1199242382475,10.7521770322779,10.9903881114904,8.59385192673354,8.71269225696187,6.66706928822401,6.70804856959215,5.88681817021268,5.83674654357941,4.73425434066722,4.66363275369824,3.76867806296103,3.66697070931731,3.1435625021569,2.96736089350854,2.61301390713779,2.40828996596444,2.14971152936991,1.94574269338055,1.72902110213934,1.53134209822927,1.22214581297429,1.04900995384926,0.759278322602837,0.620219092157026,0.474237691494248,0.362862225410754,0.323261621804525,0.230446649587239
Somalia,2015-01-01,19.065112079507,19.561057769551,15.3293348883867,15.673207738436,12.8626155254962,13.1504900169283,10.7473419047733,10.9925211661383,8.30245952291951,8.42469810256813,6.88952381396349,6.92932991535719,5.87654428536841,5.82952485247096,4.70068331249667,4.63130549890212,3.77910152841386,3.6683093446688,3.16164231578635,2.97455381837664,2.63107214478195,2.42581805429729,2.16661019255293,1.96272736291951,1.74568380925521,1.54722773537919,1.18516244878361,1.0156528726501,0.758824165248987,0.617256170441956,0.478323117977094,0.366893983386537,0.319964944288748,0.229425597528019
Somalia,2014-01-01,19.0748244450735,19.5707003329494,15.3695244210149,15.715617863068,12.8880207160312,13.1827696137655,10.7415224969271,10.9915647422595,8.07176039714665,8.20253642327324,7.04954736785493,7.08122304491909,5.85868289777975,5.81597935270032,4.66616128983176,4.59643151153511,3.79994519393108,3.67622634563301,3.18123017178042,2.98642660093619,2.65040371644804,2.44484420090645,2.18447680617106,1.9805857463121,1.74889058385637,1.55136552423791,1.15446016398735,0.986639153722132,0.763142120211493,0.618509120583084,0.479206610594143,0.36955404686714,0.318200601360269,0.229026376331753
Somalia,2013-01-01,19.0900594204218,19.5884385519138,15.4100459924656,15.7584273216683,12.9092919568836,13.2124470766241,10.7354699663747,10.9897293199597,7.92062218484608,8.05930196755546,7.12300970289945,7.14540571658226,5.83850121671353,5.79993397991005,4.63390061300148,4.56214655171544,3.82557134915938,3.68590953850591,3.2017828856425,3.0022763969175,2.67081860068311,2.46531403356903,2.20328144117785,1.99933141658265,1.73112686181661,1.53525815089262,1.13967593668301,0.97218579664617,0.773503622529671,0.624854615705408,0.475219859772391,0.369909648099571,0.318118388929174,0.229129917152005
Somalia,2012-01-01,19.1146169566998,19.6147776455749,15.4485654549551,15.8036290459362,12.9252075053558,13.2360680997241,10.6420926221786,10.8959750964904,7.89589585298697,8.04374441504652,7.14867352243585,7.16431397264242,5.8099485253285,5.77454217916455,4.61747560424161,4.54113103973901,3.8498838588825,3.69308018700086,3.22373384910067,3.02175905495229,2.69209051110794,2.48703897845442,2.22325555461372,2.0191518946159,1.70357763631635,1.50958841734678,1.13039777406129,0.9620855486364,0.788017562818856,0.635081835932942,0.466780288465722,0.368118753903904,0.319786920450667,0.229913834838466
Somalia,2011-01-01,19.1644477246355,19.6687166176536,15.4841598058314,15.8467066889359,12.9252853722441,13.2448100126398,10.3585103673872,10.6054848459531,8.07543396533528,8.232152682107,7.14967242574283,7.16291307827242,5.76950087423144,5.73544451906187,4.6182653988123,4.53388625903994,3.87206751797031,3.69910760450066,3.24625695053373,3.04376193324074,2.71408825274477,2.51001189659218,2.24516514573149,2.04092666180088,1.66677441415992,1.47627341597982,1.12632775540422,0.954667425853327,0.802404333352585,0.646762353913123,0.459266853239382,0.367057277023831,0.322372842643592,0.231316727431817
Somalia,2010-01-01,19.2450040587192,19.753637371893,15.5113990385573,15.8807431183466,12.9101020983924,13.2376625376414,9.99654919283529,10.2411158921343,8.33947842562194,8.49625261590109,7.13242924574489,7.14770706686552,5.725381582523,5.69132300711976,4.6299398896225,4.53400455712703,3.89346214124543,3.70790083436708,3.2684418809824,3.06673542844361,2.7362459168018,2.5335827607057,2.26841613117767,2.06428861096565,1.61939605291327,1.43229918541188,1.12989143165664,0.954011579323944,0.812693837071735,0.657368561133268,0.456021541836641,0.368416441498396,0.325147534297865,0.23295043112174
Somalia,2009-01-01,19.3180152291428,19.8322583235769,15.5374264915187,15.916479492067,12.8951961872126,13.2288048054629,9.71484911475439,9.96564585403087,8.52572801118658,8.67332867020309,7.10770502497469,7.1264903286554,5.68170285094501,5.64563454273562,4.65507867615877,4.54290235789802,3.91722592173288,3.723063149117,3.29256828356564,3.09181358617912,2.75973110649636,2.55824474832113,2.27359866154677,2.07111721669995,1.58112646995605,1.39491512359989,1.14038313086927,0.95962252125164,0.816645098369546,0.664810829306123,0.455574035073571,0.370705242584577,0.327445706496426,0.234163208310739
Somalia,2008-01-01,19.3791985085665,19.9021683344765,15.5611557068902,15.9532504522905,12.8779708212409,13.2179318518467,9.53782789686586,9.79672763631179,8.61113581737503,8.74618403742685,7.08226065349663,7.10346147758257,5.64358864280672,5.60286431023574,4.68735117880394,4.55481490428535,3.94339401969902,3.74407138624365,3.31888775590242,3.11924989327732,2.78495232119046,2.58436760217797,2.25099062391448,2.05012194074373,1.56310403897224,1.37636717310702,1.15924708380489,0.972403848208302,0.811697065876315,0.667466959574452,0.457957837029235,0.373579520059721,0.329280027565187,0.234968672151856
Somalia,2007-01-01,19.4495656030174,19.9820513856528,15.5775552639133,15.9805429478287,12.7510421364983,13.0900348826247,9.51820704769528,9.78841465878329,8.63930391246504,8.76593624156555,7.04670418532253,7.07029050896309,5.6251044028589,5.57761945166489,4.71761267895348,4.56409289462933,3.97090361023509,3.76961305876174,3.3459010198729,3.14812769644485,2.81145749184104,2.61177928322267,2.2156561671253,2.01661077365801,1.5526135448102,1.3639510296435,1.18363784880466,0.990765307725806,0.800002955265391,0.666666666666667,0.463733397580322,0.377809802152218,0.33099873374086,0.235693410012256
Somalia,2006-01-01,19.5199811894986,20.0634764101592,15.5806131112798,15.9960016638441,12.4141322806535,12.7446548361416,9.73691392811948,10.0197444927289,8.64210485944452,8.76576969498568,7.00073631746361,7.02469556754793,5.62908154031038,5.57102615351415,4.7465220863201,4.57352515990151,3.99980387154961,3.79863228166699,3.37410582560002,3.17854207747022,2.8402408405367,2.64127375724819,2.16881663503569,1.97313463981322,1.54873685198793,1.35496083735832,1.20594852389661,1.00969375252106,0.789426299209366,0.666296779528534,0.470169670610997,0.382234196698549,0.332666168483068,0.236337698871813
Somalia,2005-01-01,19.581441852065,20.1389297046685,15.5737463420308,16.0034982409565,11.9953934842233,12.3241815238225,10.0574637876358,10.3418036359417,8.62845479117435,8.7525962016263,6.95394861701216,6.97551002338013,5.6489508975034,5.57532629512391,4.77688301232996,4.58794912093624,4.03012735548726,3.82997465053848,3.40378622766955,3.21035931201516,2.87079792704877,2.67242748000705,2.10888044715995,1.91568384389739,1.55450297535233,1.35446157392601,1.22076111777742,1.02546624766141,0.784818050470792,0.668915499504995,0.475698610890035,0.386004898911294,0.334344504169167,0.236911747082446
Somalia,2004-01-01,19.6367391731937,20.2118177264415,15.5658504982771,16.0074356100989,11.6698663570269,12.0077638259701,10.2846794393082,10.5590817696918,8.60477274283315,8.73115437096352,6.90658210144265,6.92361703764243,5.68402137559378,5.58963280207586,4.80954817680971,4.60980376067849,4.06249863958743,3.86389270935191,3.43508625708256,3.24368912664462,2.87856373676343,2.68236494346422,2.06157415267569,1.86800646676108,1.57065814682324,1.36375471847343,1.22700309125311,1.03722732237167,0.785665466337556,0.673879319052783,0.480873687622363,0.389405815720612,0.336016957369518,0.23747267459697
Somalia,2003-01-01,19.684019612307,20.2787816612431,15.5529836245522,16.0051378716501,11.4658181345337,11.8155584772885,10.3910319596268,10.6521539440374,8.57859997530618,8.70744924825909,6.86459460091384,6.8752775819848,5.72632028867977,5.60730714061959,4.84420333104034,4.63853385304634,4.09695892745145,3.90053059185164,3.46825100898043,3.27883911053746,2.85174643139446,2.65712714819143,2.04050114506306,1.84550481800914,1.59890428355724,1.3840262083476,1.22119550080255,1.04281221771378,0.791760960548548,0.680584688401069,0.485590418141835,0.392273203037788,0.337519797100486,0.23810223578112
Somalia,2002-01-01,19.7216638475403,20.3372498683937,15.4113183785175,15.8676497518069,11.4513006867415,11.8181063055875,10.4320889954581,10.6830631739909,8.54170296205442,8.67122901787934,6.8473146798691,6.84825359840687,5.76738716045189,5.62220137482362,4.88140589455876,4.67337210779521,4.13315134174858,3.93943604104502,3.50360728764262,3.316042880493,2.80893615388401,2.61557666071411,2.02896310822522,1.83071884011419,1.63462911100739,1.4119368068895,1.20523895111706,1.04290811013375,0.802900924034954,0.689217546994809,0.489531993850609,0.394330244037779,0.338858523297945,0.238707670893788
Somalia,2001-01-01,19.7414826707776,20.3808451568818,15.0210405955836,15.4722176101802,11.7204142944643,12.1068087190305,10.4433716281139,10.6904304060501,8.49272343313377,8.62032545655357,6.85717706334756,6.84406454448055,5.80680089903733,5.63733385899587,4.92022079947649,4.71243017717518,4.17075844479065,3.98019592836437,3.54171232481053,3.35579526414212,2.75208917702454,2.56170085347399,2.02598688837747,1.82060266416536,1.66707529327411,1.44034623168973,1.19107674139977,1.04369591921378,0.814791166080699,0.697969165393853,0.493141026008496,0.396099072395242,0.3401375542992,0.239138971813772
Somalia,2000-01-01,19.7472352965177,20.4117609676628,14.5275580985423,14.9800254244812,12.1126973961382,12.5058645849273,10.4337500349556,10.681815209768,8.44174925745082,8.56535676980153,6.88539872564395,6.85329945849663,5.84740001201098,5.65866773607636,4.96034083683539,4.75440322786754,4.20979197620542,4.02276686356377,3.58233276197121,3.39817853161576,2.6782083648698,2.48963531401253,2.0355978924852,1.82207635098815,1.68886100588767,1.46421335641007,1.18586674136092,1.0491556030101,0.825090300123273,0.705516736177532,0.496748095319522,0.397885560468488,0.341373203681962,0.239378304672098
Somalia,1999-01-01,19.7508423326134,20.4370423451696,14.1405109108513,14.6071371144347,12.3949177031355,12.7807376386267,10.4112013107917,10.6630195737586,8.38922171743502,8.50737661307641,6.93183585313175,6.87547204677332,5.89062634989201,5.68952223584271,5.00285097192225,4.79991662969079,4.25075444998883,4.06752565302266,3.5946555447978,3.41406429899286,2.61954569151709,2.42953304867577,2.05837193714158,1.83654620588097,1.69857153496686,1.48234176502728,1.18851865643852,1.05820844797646,0.834700230878082,0.712300451123619,0.500233857153497,0.399685666239668,0.342640947344902,0.239570265687949
Somalia,1998-01-01,19.7493060587633,20.4561549423455,13.8937360725244,14.3779957290781,12.5306562501317,12.9044133274041,10.385158767954,10.6412746248526,8.34203264727953,8.45315421080537,6.98683612624487,6.90191868345638,5.93589041516985,5.72876986163874,5.04765554831955,4.84880881745774,4.29377147300973,4.11447224087184,3.56310347229677,3.38453534522208,2.59399039575908,2.40200207853853,2.09671025867888,1.86553928778363,1.69166226846211,1.49175283537065,1.1987700066661,1.06990546154517,0.843513245309746,0.718067699903978,0.503229798482489,0.401390100320182,0.343977194947845,0.239844753405341
Somalia,1997-01-01,19.5985687598607,20.3136072960703,13.8685878925344,14.3773119030438,12.5849242275143,12.9502062213953,10.3443429555948,10.6037213761841,8.32292597623419,8.42428097767115,7.03899129189104,6.92431355496515,5.98308710367457,5.7750798856129,5.09365330821027,4.90002656700994,4.33870962538031,4.16358542459483,3.51128763216225,3.33417917718952,2.58014267231505,2.38447657614842,2.1447694883865,1.9048455454145,1.67075669240275,1.49354263629453,1.21663155245676,1.08472674126932,0.851129731142379,0.722645986108213,0.50585111359904,0.403090581327887,0.345639976640716,0.240359549700192
Somalia,1996-01-01,19.1248416370123,19.8343203012963,14.1953985313314,14.7331846453924,12.6010408932654,12.9647174435046,10.2862476506736,10.5463094704256,8.33594462312179,8.42373031636407,7.08854695641992,6.94702754008827,6.03189916892226,5.82697193167473,5.14115451007241,4.95389193837629,4.38698019589814,4.21623806989872,3.44094784545561,3.26746377961491,2.57683901001253,2.37269360764814,2.18849003987096,1.94500674514925,1.65203521055585,1.49627356828389,1.23564853156505,1.0997738829055,0.858301024324314,0.726895969100952,0.508056635637824,0.404373609236341,0.347627535860563,0.241127181040021
Somalia,1995-01-01,18.505250135625,19.2185881332971,14.6770092446252,15.228628014958,12.5917378764121,12.9591547096087,10.2261725597908,10.4843694957933,8.37124587057691,8.44022055141191,7.13931600753775,6.97748967634204,6.08213944392303,5.88229813046979,5.1902573479842,5.00969122830147,4.43887485813481,4.27255430515972,3.34909021665012,3.1772932233163,2.58939667726729,2.37568254770898,2.21772267009545,1.97854870918291,1.64575375203783,1.50535642539493,1.25178787823054,1.11245037391578,0.865068243949909,0.730864778542535,0.509615303504732,0.404782795354385,0.349561913654418,0.242026901242093
Somalia,1994-01-01,18.009050499473,18.7412310369823,15.0270339315686,15.5748028226762,12.5661062933206,12.9408557412235,10.1634752016286,10.4176866488015,8.42922812136049,8.47206532037675,7.19355899772327,7.01929359281102,6.13564350523344,5.94191854098295,5.24200656398207,5.06825158194544,4.45554018387685,4.2951699989447,3.27553273463501,3.10139444172449,2.6190056479344,2.39573980493617,2.23103504222454,2.00439824946557,1.65080468852589,1.51995358973161,1.26720166982159,1.1241861047149,0.871770366308806,0.734949388702721,0.511236798968276,0.405066262076156,0.35176975341463,0.24303687390397
Somalia,1993-01-01,17.6755289843494,18.4303097170682,15.1966346482229,15.7346909562034,12.5393234693297,12.9224627668673,10.1089337205275,10.3576315639432,8.49717924160129,8.50893995509096,7.24964546817609,7.07032230906685,6.19119533417163,6.00439992090575,5.29541008793111,5.12834315743759,4.4192433224198,4.2617637532405,3.24475228207765,3.0683291825027,2.66731600227117,2.43399815365878,2.22350805516163,2.01861686963885,1.66584070455621,1.53784938853594,1.28112891718925,1.13414421113797,0.87743053267485,0.738733618574047,0.513059378701973,0.405630976801851,0.353869850637766,0.243833499326122
Somalia,1992-01-01,17.915636837356,18.6708379808686,15.1995988933622,15.7157162629552,12.4024192828669,12.7798849728192,9.99805706225333,10.232486361199,8.48848429784027,8.4699972930922,7.24683242270392,7.07444808680349,6.19812635106995,6.02587666403369,5.31167262459592,5.15790113273079,4.32458587846816,4.17501088308142,3.20911649941495,3.03462639595923,2.71994241219285,2.48301388020472,2.19336599865141,2.02407351667935,1.69715767110247,1.56875694201579,1.30466565357079,1.15556691287084,0.896757184221486,0.758293439114646,0.528528647640957,0.420500085986886,0.365052282688456,0.253009189584918
Somalia,1991-01-01,18.8017185398038,19.5127111793741,15.0492752112567,15.5206810248451,12.1253945377819,12.4704062418933,9.82212893904834,10.0322188095684,8.38858614300694,8.35844397886132,7.17255547958531,7.02750898969305,6.14688309600116,6.00310193394809,5.28450397432318,5.15481582770067,4.16713921872118,4.03616469365012,3.16611850628344,2.99511405917515,2.75444300104263,2.52831904175899,2.16321745616666,2.03388406145638,1.73681017147199,1.61047857068462,1.34152469623663,1.1935695887099,0.933506225694415,0.797923262820882,0.559852036672211,0.452654680607936,0.38634276690357,0.272004055251913
